0x2514ABF8, 37404069177046944, 88891469, 88891486, 17, 1920x1080 
0x2514ABF8, 37404069258873648, 88899645, 88899666, 21, 1920x1080 
0x2514ABF8, 37404069259330184, 88899681, 88899696, 15, 1920x1080 
0x2514ABF8, 37404069259696424, 88899729, 88899749, 20, 1920x1080 
0x2514ABF8, 37404069260153992, 88899763, 88899779, 16, 1920x1080 
0x2514ABF8, 37404069260520512, 88899807, 88899822, 15, 1920x1080 
0x2514ABF8, 37404069260986024, 88899846, 88899862, 16, 1920x1080 
0x2514ABF8, 37404069261360128, 88899890, 88899904, 14, 1920x1080 
0x2514ABF8, 37404069261821104, 88899934, 88899949, 15, 1920x1080 
0x2514ABF8, 37404069262213448, 88899974, 88899988, 14, 1920x1080 
0x2514ABF8, 37404069262659464, 88900013, 88900026, 13, 1920x1080 
0x2514ABF8, 37404069263035064, 88900059, 88900073, 14, 1920x1080 
0x2514ABF8, 37404069263488448, 88900098, 88900111, 13, 1920x1080 
0x2514ABF8, 37404069263891192, 88900142, 88900165, 23, 1920x1080 
0x2514ABF8, 37404069264327848, 88900181, 88900201, 20, 1920x1080 
0x2514ABF8, 37404069264682496, 88900213, 88900233, 20, 1920x1080 
0x2514ABF8, 37404069265011144, 88900246, 88900259, 13, 1920x1080 
0x2514ABF8, 37404069265368024, 88900293, 88900316, 23, 1920x1080 
0x2514ABF8, 37404069265814584, 88900331, 88900347, 16, 1920x1080 
0x2514ABF8, 37404069266201432, 88900378, 88900399, 21, 1920x1080 
0x2514ABF8, 37404069266656856, 88900411, 88900424, 13, 1920x1080 
0x2514ABF8, 37404069267016240, 88900449, 88900463, 14, 1920x1080 
0x2514ABF8, 37404069267397400, 88900494, 88900515, 21, 1920x1080 
0x2514ABF8, 37404069267826000, 88900528, 88900550, 22, 1920x1080 
0x2514ABF8, 37404069268183352, 88900561, 88900573, 12, 1920x1080 
0x2514ABF8, 37404069268531088, 88900612, 88900632, 20, 1920x1080 
0x2514ABF8, 37404069268984000, 88900645, 88900658, 13, 1920x1080 
0x2514ABF8, 37404069269373024, 88900694, 88900716, 22, 1920x1080 
0x2514ABF8, 37404069269826560, 88900727, 88900739, 12, 1920x1080 
0x2514ABF8, 37404069270192984, 88900777, 88900799, 22, 1920x1080 
0x2514ABF8, 37404069270657160, 88900816, 88900830, 14, 1920x1080 
0x2514ABF8, 37404069271041928, 88900856, 88900871, 15, 1920x1080 
0x2514ABF8, 37404069271489816, 88900895, 88900908, 13, 1920x1080 
0x2514ABF8, 37404069271869624, 88900941, 88900955, 14, 1920x1080 
0x2514ABF8, 37404069272315416, 88900981, 88900997, 16, 1920x1080 
0x2514ABF8, 37404069272703272, 88901026, 88901049, 23, 1920x1080 
0x2514ABF8, 37404069273159664, 88901061, 88901083, 22, 1920x1080 
0x2514ABF8, 37404069273509776, 88901095, 88901109, 14, 1920x1080 
0x2514ABF8, 37404069273870392, 88901141, 88901155, 14, 1920x1080 
0x2514ABF8, 37404069274328896, 88901183, 88901202, 19, 1920x1080 
0x2514ABF8, 37404069274713160, 88901229, 88901252, 23, 1920x1080 
0x2514ABF8, 37404069275182160, 88901267, 88901281, 14, 1920x1080 
0x2514ABF8, 37404069275554184, 88901306, 88901319, 13, 1920x1080 
0x2514ABF8, 37404069275985680, 88901350, 88901364, 14, 1920x1080 
0x2514ABF8, 37404069276380952, 88901395, 88901416, 21, 1920x1080 
0x2514ABF8, 37404069276841040, 88901429, 88901444, 15, 1920x1080 
0x2514ABF8, 37404069277191200, 88901479, 88901501, 22, 1920x1080 
0x2514ABF8, 37404069277661040, 88901518, 88901534, 16, 1920x1080 
0x2514ABF8, 37404069278046048, 88901563, 88901582, 19, 1920x1080 
0x2514ABF8, 37404069278514896, 88901595, 88901609, 14, 1920x1080 
0x2514ABF8, 37404069278866840, 88901641, 88901654, 13, 1920x1080 
0x2514ABF8, 37404069279320456, 88901685, 88901699, 14, 1920x1080 
0x2514ABF8, 37404069279733944, 88901730, 88901751, 21, 1920x1080 
0x2514ABF8, 37404069280174192, 88901764, 88901778, 14, 1920x1080 
0x2514ABF8, 37404069280551456, 88901808, 88901821, 13, 1920x1080 
0x2514ABF8, 37404069280993368, 88901847, 88901864, 17, 1920x1080 
0x2514ABF8, 37404069281365688, 88901896, 88901909, 13, 1920x1080 
0x2514ABF8, 37404069281990304, 88901945, 88901959, 14, 1920x1080 
0x2514ABF8, 37404069282487520, 88901996, 88902009, 13, 1920x1080 
0x2514ABF8, 37404069282873480, 88902048, 88902062, 14, 1920x1080 
0x2514ABF8, 37404069283404400, 88902096, 88902109, 13, 1920x1080 
0x2514ABF8, 37404069283885536, 88902148, 88902162, 14, 1920x1080 
0x2514ABF8, 37404069284377064, 88902197, 88902210, 13, 1920x1080 
0x2514ABF8, 37404069284866320, 88902246, 88902265, 19, 1920x1080 
0x2514ABF8, 37404069285349176, 88902281, 88902294, 13, 1920x1080 
0x2514ABF8, 37404069285719144, 88902326, 88902340, 14, 1920x1080 
0x2514ABF8, 37404069286169504, 88902366, 88902383, 17, 1920x1080 
0x2514ABF8, 37404069286549120, 88902410, 88902424, 14, 1920x1080 
0x2514ABF8, 37404069287012040, 88902450, 88902466, 16, 1920x1080 
0x2514ABF8, 37404069287404888, 88902495, 88902518, 23, 1920x1080 
0x2514ABF8, 37404069287845720, 88902534, 88902550, 16, 1920x1080 
0x2514ABF8, 37404069288221056, 88902580, 88902594, 14, 1920x1080 
0x2514ABF8, 37404069288702136, 88902625, 88902645, 20, 1920x1080 
0x2514ABF8, 37404069289163128, 88902664, 88902680, 16, 1920x1080 
0x2514ABF8, 37404069289533752, 88902709, 88902721, 12, 1920x1080 
0x2514ABF8, 37404069290139184, 88902762, 88902775, 13, 1920x1080 
0x2514ABF8, 37404069290734512, 88902831, 88902844, 13, 1920x1080 
0x2514ABF8, 37404069291354640, 88902898, 88902915, 17, 1920x1080 
0x2514ABF8, 37404069291876384, 88902944, 88902958, 14, 1920x1080 
0x2514ABF8, 37404069292349808, 88902990, 88903004, 14, 1920x1080 
0x2514ABF8, 37404069292833680, 88903031, 88903045, 14, 1920x1080 
0x2514ABF8, 37404069293210392, 88903075, 88903090, 15, 1920x1080 
0x2514ABF8, 37404069293676864, 88903115, 88903131, 16, 1920x1080 
0x2514ABF8, 37404069294049752, 88903161, 88903187, 26, 1920x1080 
0x2514ABF8, 37404069294507888, 88903205, 88903221, 16, 1920x1080 
0x2514ABF8, 37404069294931008, 88903250, 88903267, 17, 1920x1080 
0x2514ABF8, 37404069295378104, 88903294, 88903316, 22, 1920x1080 
0x2514ABF8, 37404069295840400, 88903332, 88903346, 14, 1920x1080 
0x2514ABF8, 37404069296213232, 88903377, 88903396, 19, 1920x1080 
0x2514ABF8, 37404069296673840, 88903416, 88903435, 19, 1920x1080 
0x2514ABF8, 37404069297049152, 88903461, 88903474, 13, 1920x1080 
0x2514ABF8, 37404069297533560, 88903511, 88903534, 23, 1920x1080 
0x2514ABF8, 37404069298004832, 88903544, 88903558, 14, 1920x1080 
0x2514ABF8, 37404069298353328, 88903593, 88903618, 25, 1920x1080 
0x2514ABF8, 37404069298825896, 88903632, 88903644, 12, 1920x1080 
0x2514ABF8, 37404069299216320, 88903676, 88903691, 15, 1920x1080 
0x2514ABF8, 37404069299658144, 88903715, 88903728, 13, 1920x1080 
0x2514ABF8, 37404069300070136, 88903760, 88903784, 24, 1920x1080 
0x2514ABF8, 37404069300501088, 88903798, 88903811, 13, 1920x1080 
0x2514ABF8, 37404069300886568, 88903842, 88903856, 14, 1920x1080 
0x2514ABF8, 37404069301332848, 88903880, 88903893, 13, 1920x1080 
0x2514ABF8, 37404069301710112, 88903928, 88903952, 24, 1920x1080 
0x2514ABF8, 37404069302169888, 88903966, 88903982, 16, 1920x1080 
0x2514ABF8, 37404069302547208, 88904011, 88904032, 21, 1920x1080 
0x2514ABF8, 37404069303013424, 88904045, 88904058, 13, 1920x1080 
0x2514ABF8, 37404069303368120, 88904090, 88904105, 15, 1920x1080 
0x2514ABF8, 37404069304263040, 88904210, 88904217, 7, 1280x720 
0x2514ABF8, 37404069304704360, 88904244, 88904256, 12, 1280x720 
0x2514ABF8, 37404069305216952, 88904288, 88904298, 10, 1280x720 
0x2514ABF8, 37404069305680616, 88904326, 88904334, 8, 1280x720 
0x2514ABF8, 37404069306049816, 88904371, 88904378, 7, 1280x720 
0x2514ABF8, 37404069306519192, 88904421, 88904434, 13, 1280x720 
0x2514ABF8, 37404069306987744, 88904456, 88904463, 7, 1280x720 
0x2514ABF8, 37404069307372848, 88904506, 88904515, 9, 1280x720 
0x2514ABF8, 37404069307833160, 88904539, 88904546, 7, 1280x720 
0x2514ABF8, 37404069308193216, 88904585, 88904598, 13, 1280x720 
0x2514ABF8, 37404069308651336, 88904622, 88904628, 6, 1280x720 
0x2514ABF8, 37404069309034736, 88904671, 88904681, 10, 1280x720 
0x2514ABF8, 37404069309485136, 88904709, 88904722, 13, 1280x720 
0x2514ABF8, 37404069309891520, 88904753, 88904764, 11, 1280x720 
0x2514ABF8, 37404069310325232, 88904791, 88904797, 6, 1280x720 
0x2514ABF8, 37404069310716424, 88904835, 88904848, 13, 1280x720 
0x2514ABF8, 37404069311161448, 88904872, 88904878, 6, 1280x720 
0x2514ABF8, 37404069311543800, 88904917, 88904931, 14, 1280x720 
0x2514ABF8, 37404069311989408, 88904956, 88904963, 7, 1280x720 
0x2514ABF8, 37404069312365976, 88905005, 88905017, 12, 1280x720 
0x2514ABF8, 37404069312841368, 88905039, 88905046, 7, 1280x720 
0x2514ABF8, 37404069313206200, 88905088, 88905099, 11, 1280x720 
0x2514ABF8, 37404069313665024, 88905121, 88905127, 6, 1280x720 
0x2514ABF8, 37404069314037440, 88905168, 88905183, 15, 1280x720 
0x2514ABF8, 37404069314489952, 88905205, 88905211, 6, 1280x720 
0x2514ABF8, 37404069314882000, 88905250, 88905261, 11, 1280x720 
0x2514ABF8, 37404069315325624, 88905291, 88905303, 12, 1280x720 
0x2514ABF8, 37404069315674504, 88905326, 88905342, 16, 1280x720 
0x2514ABF8, 37404069316056584, 88905375, 88905381, 6, 1280x720 
0x2514ABF8, 37404069316497760, 88905408, 88905416, 8, 1280x720 
0x2514ABF8, 37404069316882416, 88905454, 88905466, 12, 1280x720 
0x2514ABF8, 37404069317333176, 88905491, 88905499, 8, 1280x720 
0x2514ABF8, 37404069317705680, 88905537, 88905546, 9, 1280x720 
0x2514ABF8, 37404069318152536, 88905574, 88905582, 8, 1280x720 
0x2514ABF8, 37404069318532416, 88905623, 88905630, 7, 1280x720 
0x2514ABF8, 37404069318989432, 88905659, 88905667, 8, 1280x720 
0x2514ABF8, 37404069319381296, 88905704, 88905713, 9, 1280x720 
0x2514ABF8, 37404069319819184, 88905742, 88905750, 8, 1280x720 
0x2514ABF8, 37404069320211784, 88905785, 88905798, 13, 1280x720 
0x2514ABF8, 37404069320659152, 88905823, 88905831, 8, 1280x720 
0x2514ABF8, 37404069321029600, 88905867, 88905880, 13, 1280x720 
0x2514ABF8, 37404069321486824, 88905907, 88905915, 8, 1280x720 
0x2514ABF8, 37404069321860592, 88905952, 88905963, 11, 1280x720 
0x2514ABF8, 37404069322336424, 88905987, 88905996, 9, 1280x720 
0x2514ABF8, 37404069322696784, 88906037, 88906046, 9, 1280x720 
0x2514ABF8, 37404069323144184, 88906071, 88906079, 8, 1280x720 
0x2514ABF8, 37404069323529112, 88906117, 88906130, 13, 1280x720 
0x2514ABF8, 37404069323983712, 88906155, 88906163, 8, 1280x720 
0x2514ABF8, 37404069324362296, 88906205, 88906213, 8, 1280x720 
0x2514ABF8, 37404069324820632, 88906239, 88906247, 8, 1280x720 
0x2514ABF8, 37404069325210312, 88906285, 88906297, 12, 1280x720 
0x2514ABF8, 37404069325664704, 88906323, 88906333, 10, 1280x720 
0x2514ABF8, 37404069326053584, 88906374, 88906380, 6, 1280x720 
0x2514ABF8, 37404069326520640, 88906419, 88906434, 15, 1280x720 
0x2514ABF8, 37404069327000784, 88906459, 88906466, 7, 1280x720 
0x2514ABF8, 37404069327390024, 88906504, 88906518, 14, 1280x720 
0x2514ABF8, 37404069327836384, 88906542, 88906549, 7, 1280x720 
0x2514ABF8, 37404069328220104, 88906587, 88906599, 12, 1280x720 
0x2514ABF8, 37404069328663896, 88906626, 88906633, 7, 1280x720 
0x2514ABF8, 37404069329036520, 88906672, 88906684, 12, 1280x720 
0x2514ABF8, 37404069329506032, 88906712, 88906725, 13, 1280x720 
0x2514ABF8, 37404069329886104, 88906753, 88906766, 13, 1280x720 
0x2514ABF8, 37404069330329192, 88906790, 88906796, 6, 1280x720 
0x2514ABF8, 37404069330698416, 88906834, 88906847, 13, 1280x720 
0x2514ABF8, 37404069331153760, 88906873, 88906879, 6, 1280x720 
0x2514ABF8, 37404069331543128, 88906919, 88906929, 10, 1280x720 
0x2514ABF8, 37404069331981184, 88906952, 88906960, 8, 1280x720 
0x2514ABF8, 37404069332355920, 88907004, 88907014, 10, 1280x720 
0x2514ABF8, 37404069332813256, 88907039, 88907046, 7, 1280x720 
0x2514ABF8, 37404069333203840, 88907084, 88907098, 14, 1280x720 
0x2514ABF8, 37404069333660096, 88907121, 88907127, 6, 1280x720 
0x2514ABF8, 37404069334023736, 88907172, 88907181, 9, 1280x720 
0x2514ABF8, 37404069334492152, 88907210, 88907222, 12, 1280x720 
0x2514ABF8, 37404069334875616, 88907256, 88907264, 8, 1280x720 
0x2514ABF8, 37404069335324344, 88907289, 88907295, 6, 1280x720 
0x2514ABF8, 37404069335707640, 88907334, 88907347, 13, 1280x720 
0x2514ABF8, 37404069336155216, 88907374, 88907380, 6, 1280x720 
0x2514ABF8, 37404069336547048, 88907424, 88907433, 9, 1280x720 
0x2514ABF8, 37404069337009784, 88907457, 88907463, 6, 1280x720 
0x2514ABF8, 37404069337360600, 88907507, 88907516, 9, 1280x720 
0x2514ABF8, 37404069337865168, 88907553, 88907564, 11, 1280x720 
0x2514ABF8, 37404069338335448, 88907593, 88907607, 14, 1280x720 
0x2514ABF8, 37404069338702576, 88907639, 88907647, 8, 1280x720 
0x2514ABF8, 37404069339159032, 88907672, 88907681, 9, 1280x720 
0x2514ABF8, 37404069339554000, 88907722, 88907731, 9, 1280x720 
0x2514ABF8, 37404069339993056, 88907755, 88907763, 8, 1280x720 
0x2514ABF8, 37404069340356312, 88907806, 88907813, 7, 1280x720 
0x2514ABF8, 37404069340824592, 88907839, 88907847, 8, 1280x720 
